"Pitch_angle"	"Pitch_angle_std"	"Hub_temperature"	"Hub_temperature_std"	"Generator_converter_speed"	"Generator_converter_speed_std"	"Generator_speed"	"Generator_speed_std"	"Generator_bearing_1_temperature"	"Generator_bearing_1_temperature_std"	"Generator_bearing_2_temperature"	"Generator_bearing_2_temperature_std"	"Generator_stator_temperature"	"Generator_stator_temperature_std"	"Gearbox_bearing_1_temperature"	"Gearbox_bearing_1_temperature_std"	"Gearbox_bearing_2_temperature"	"Gearbox_bearing_2_temperature_std"	"Gearbox_inlet_temperature"	"Gearbox_inlet_temperature_std"	"Gearbox_oil_sump_temperature"	"Gearbox_oil_sump_temperature_std"	"Nacelle_angle"	"Nacelle_temperature_std"	"Absolute_wind_direction"	"Outdoor_temperature_std"	"Grid_frequency"	"Grid_frequency_std"	"Rotor_speed"	"Rotor_speed_std"	"Rotor_bearing_temperature"	"Rotor_bearing_temperature_std"	"Nacelle_angle_c"	"AbsWindSin"	"AbsWindCos"	"Y"
"18659"	44,990002	0	30	0,079999998	102,28	2,6700001	101,61	2,6700001	40,919998	0,02	41,009998	0,1	56,919998	0,27000001	46,650002	0,11	47,48	0,11	47,380001	0,039999999	48,380001	0,050000001	103,15	0,14	115,62	0,02	50,02	0,0099999998	0,95999998	0,029999999	33,700001	0,079999998	103,15	0,901681645086047	-0,432400521409167	-2,75999989
"6232"	-1	0,059999999	12,14	0,22	1677,5	110,32	1679,3101	110,55	35,209999	0,75	36,330002	0,19	57,669998	0,61000001	66,139999	1,38	70,809998	0,67000002	52,41	3,55	55,279999	0,73000002	189,85001	1,2	189,05	0,029999999	50,009998	0,0099999998	15,98	1,0599999	31,049999	0,050000001	189,85001	-0,157296326041355	-0,987551449704719	795,575967
"16273"	-0,54000002	1,77	23	0	946,81	392,41	947,23999	393,10999	39,119999	0,19	39,32	0,25999999	57,299999	0,51999998	53,279999	0,37	54,869999	0,2	53,610001	0,18000001	55,240002	0,16	200,83	1,08	198	0,090000004	49,98	0,0099999998	8,9899998	3,73	32,700001	0,050000001	200,83	-0,309016994374948	-0,951056516295154	40,822
"5377"	-1,01	0	20,41	0,22	926,59998	11,85	926,91998	11,87	42,459999	0,25	44,450001	0,27000001	60,799999	0,61000001	51,200001	0,31	51,419998	0,37	46,849998	0,13	47,869999	0,14	122,9	0,090000004	113,96	0,02	50	0,0099999998	8,79	0,11	28,610001	0,029999999	122,9	0,913829190738463	-0,406098768964258	26,951
"18129"	44,990002	0	33,110001	0,15000001	111,02	192,81	110,26	193,17	44,279999	0,14	43,080002	0,18000001	53,970001	0,15000001	51,259998	0,75999999	51,419998	0,38	49,32	0,15000001	50,18	0,1	115,22	0,19	128,91	0,23999999	50	0,0099999998	1,05	1,84	35,09	0,039999999	115,22	0,778133536443888	-0,628098877137453	-2,55100011
"17267"	91,949997	0	22	0	2,8599999	0,0099999998	0	0	33,709999	0,059999999	27,6	0	43,450001	0,11	30,299999	0	35,02	0,039999999	30,110001	0,23999999	36,209999	0,28999999	344,60999	0,029999999	263,89001	0,17	49,98	0,0099999998	0	0	23,370001	0,050000001	344,60999	-0,994319400986305	-0,106437440885412	-2,81500011
"1914"	44,98	0	18	0	3,24	0,0099999998	0,23	1,15	37,07	0,039999999	38,52	0,07	54,349998	0,12	42,830002	0,14	47,639999	0,18000001	43,32	0,20999999	50,130001	0,12	351,20001	0,079999998	176,73	0,079999998	50,029999	0,0099999998	0	0	27,280001	0,079999998	351,20001	0,0570412885398929	-0,99837182021615	-1,363
"16306"	-1	0	30	0,30000001	1160,28	50,07	1161,03	50,16	42,490002	0,92000002	39,41	0,41	59,419998	0,94999999	62,080002	0,28999999	65,620003	0,25	56,029999	0,11	57,610001	0,090000004	195,77	0,52999997	187,8	0,07	50,009998	0,0099999998	11,03	0,47999999	39,610001	0,059999999	195,77	-0,135715572434305	-0,990747840471444	181,38
"1182"	-1,01	0	13	0	1392	50,77	1393,25	50,889999	46,099998	0,33000001	39,41	0,23	64,669998	0,56999999	62,619999	0,37	66,769997	0,31	56,139999	0,23999999	57,919998	0,14	312,78	0,16	314,82001	0,079999998	49,98	0,0099999998	13,25	0,49000001	27,360001	0,039999999	312,78	-0,709324606547171	0,704881977742871	356,258
"12537"	0,44	1,85	23	0	1790,62	46,5	1792,12	46,580002	35,459999	0,46000001	36,450001	0,19	61,52	0,64999998	70,220001	0,77999997	72,559998	0,36000001	56,540001	0,41	59,279999	0,49000001	236,97	0,14	221,87	0,029999999	49,970001	0,0099999998	17,059999	0,44999999	38,400002	0	236,97	-0,667442743329542	-0,74466112049491	1666,24811
"16819"	44,990002	0	31,940001	0,38999999	97,059998	11,76	96,239998	11,75	42,66	0,07	42	0,029999999	52,540001	0,16	49,490002	0,029999999	50,299999	0,029999999	50,779999	0,079999998	51,869999	0,029999999	103,79	0,07	114,54	0,17	50,02	0,0099999998	0,91000003	0,11	34,529999	0,059999999	103,79	0,909671538649221	-0,415328414356108	-3,04599989
"5281"	-1,01	0	15	0	1111,65	167,44	1112,28	167,73	37,630001	0,23	41,380001	0,16	58,049999	0,57999998	57,279999	0,74000001	60,450001	1,22	53,110001	0,18000001	54,869999	0,16	343,51001	1,1900001	343,16	0,19	50	0,0099999998	10,57	1,6	28,639999	0,050000001	343,51001	-0,289700061543907	0,957117481995526	164,242
"12922"	-1,01	0	7,6199999	0,41999999	1329,04	33,860001	1330,05	33,950001	49,779999	0,36000001	35,439999	0,15000001	62,549999	0,46000001	55,52	0,19	59,290001	0,33000001	44,830002	0,23	46,689999	0,19	205,22	0,13	205,03	0,029999999	49,990002	0,0099999998	12,64	0,31999999	21,719999	0,1	205,22	-0,423092745435027	-0,906086380407658	302,512011
"5460"	-1,01	0	20	0	1121,89	57,5	1122,55	57,580002	39,52	0,33000001	42,299999	0,079999998	58,43	0,36000001	59,59	0,23999999	62,110001	0,25	55,939999	0,090000004	57,779999	0,079999998	267,78	0,69	261,89999	0,029999999	49,98	0,02	10,66	0,55000001	32,43	0,0099999998	267,78	-0,990023633124638	-0,140901404729306	162,360989
"12000"	-1	0	15	0	1414,6899	108,3	1415,98	108,5	43,799999	0,19	37,110001	0,18000001	62,18	0,46000001	58,59	0,70999998	66,32	0,63	48,25	0,60000002	55,450001	0,40000001	8,7600002	0,15000001	4,3600001	0,029999999	50	0,0099999998	13,46	1,04	31,040001	0,0099999998	8,7600002	0,0760229370939817	0,997106069099775	386,244011
"14319"	-1,01	0	14,93	0,1	1250,02	135,5	1251,51	135,78	38,490002	0,43000001	35,540001	0,14	57,27	0,38999999	59,450001	0,34	63,23	0,41999999	52,330002	0,23	54,099998	0,11	171,2	0,67000002	172,75999	0,090000004	50	0,0099999998	11,89	1,3	28,66	0,07	171,2	0,126026002830275	-0,992026938450072	249,129
"14983"	-1	0	16,48	0,41999999	1777,7	21,620001	1779,96	21,67	40,669998	0,25	35,68	0,15000001	61,110001	0,63	65,089996	0,17	71,150002	0,090000004	49,790001	0,19	57,84	0,22	47,169998	0,19	50,419998	0,059999999	49,990002	0,0099999998	16,950001	0,20999999	32,549999	0,050000001	47,169998	0,770735676535061	0,63715501796348	873,972989
"8578"	-1	0	19	0	1042,6801	55,080002	1043,49	55,18	39,66	0,85000002	37,889999	0,5	58,200001	1,03	54,900002	0,13	57,509998	0,36000001	48,970001	0,23999999	50,639999	0,059999999	359,98001	1,13	5	0,0099999998	50	0,0099999998	9,9099998	0,52999997	29,110001	0,0099999998	359,98001	0,0871557427476582	0,996194698091746	115,963
"8742"	-1,01	0	18	0	1134,8199	133,66	1135,58	133,91	41,32	1,09	40,5	0,66000003	60,02	1,22	61,709999	0,47	65,129997	0,56999999	55,509998	0,40000001	57,130001	0,19	54,860001	0,88	59,93	0,1	50,029999	0,0099999998	10,79	1,28	31,200001	0,059999999	54,860001	0,865413892372548	0,501057676209632	174,372989
"1406"	-1,01	0	15	0	1790,9	8,4099998	1792,9	8,4300003	35,630001	0,43000001	32,43	0,15000001	58,57	0,36000001	65,93	0,28999999	71,400002	0,25	43,240002	0,37	52,900002	0,1	263,39001	0,76999998	255,14	0,1	49,939999	0,0099999998	17,07	0,079999998	32,77	0,059999999	263,39001	-0,966555356360982	-0,256458072771934	843,393
"1937"	-1,01	0	22	0	1626,66	74,540001	1628,01	74,660004	45,540001	0,28999999	41,119999	0,090000004	64,82	0,55000001	65,550003	1,53	70,349998	0,89999998	49,759998	1,51	58,07	0,62	42,779999	1,14	37,709999	0,050000001	50,029999	0,0099999998	15,49	0,72000003	34,700001	0,0099999998	42,779999	0,611665111621143	0,791116799989416	607,134978
"20205"	-1,01	0	10,49	0,41	1771,9	21,43	1774,23	21,48	41,91	0,25	34,130001	0,2	62,959999	0,44	69,389999	0,23999999	71,959999	0,090000004	43,799999	0,19	52,259998	0,12	223,88	0,1	219,97	0,1	49,970001	0,0099999998	16,889999	0,20999999	31,83	0,050000001	223,88	-0,642386421660461	-0,766380900901287	865,788989
"6150"	44,98	0	13,41	0,41	139,59	5,6999998	137,92	5,6999998	23,780001	0,039999999	24,09	0,059999999	29,08	0,12	32,59	0,11	33,419998	0,02	34,41	0,029999999	35,380001	0,02	296,32001	0,039999999	299,85999	0,0099999998	50	0,0099999998	1,3	0,050000001	18,799999	0	296,32001	-0,867244634640303	0,497882258860072	-4,72899989
"9100"	-1	0	15,1	0,28	1582,4301	125,74	1584,05	125,99	42,560001	0,55000001	37,779999	0,37	62,57	0,64999998	64,529999	0,63	68,260002	0,70999998	54,119999	0,23	56,009998	0,31999999	26,32	0,30000001	19,129999	0,0099999998	50	0,0099999998	15,07	1,21	33,209999	0,059999999	26,32	0,327712611706106	0,944777457462213	563,838989
"16445"	44,990002	0	29	0	125,92	14,61	125,08	14,6	44,099998	0,18000001	44,400002	0,11	62,27	0,19	51,02	0,41	51,709999	0,38	50,060001	0,15000001	51,279999	0,14	49,169998	0,14	36,18	0,11	49,990002	0,0099999998	1,1799999	0,14	32,950001	0,07	49,169998	0,590323949356295	0,8071664232464	-2,353
"8473"	-1,01	0	15	0	1371,1801	145,33	1372,5699	145,60001	41,900002	0,44999999	38,400002	0,23999999	59,700001	0,57999998	63,650002	0,66000003	67,610001	0,74000001	56,799999	0,20999999	58,689999	0,19	164,61	0,33000001	166,89999	0,090000004	49,970001	0,0099999998	13,05	1,39	31,23	0,02	164,61	0,226651477427726	-0,973975927720921	345,225
"12233"	-0,92000002	0,38999999	22	0	1732,8	104,18	1734,4	104,34	38,810001	0,62	38,389999	0,31	59,970001	0,49000001	67,18	1,1799999	70,730003	0,58999997	56,290001	0,69999999	58,049999	0,56	187,66	1,22	186,86	0,050000001	50,009998	0,0099999998	16,51	1	37,810001	0,090000004	187,66	-0,119443734242728	-0,992840971329322	962,929989
"18312"	-1	0	26	0,02	1760,66	135,25999	1762,39	135,49001	45,189999	0,68000001	40,77	0,40000001	63,080002	0,92000002	69,019997	2,0999999	72,209999	2,0999999	57,66	0,97000003	58,91	0,75999999	215,10001	0,81	212,03	0,07	50,02	0,0099999998	16,780001	1,3	39,93	0,039999999	215,10001	-0,530363228517526	-0,847770514842588	875,413989
"1675"	-1	0	22,92	0,23999999	1486,63	204,06	1487,49	204,39999	41,759998	0,77999997	40,459999	0,50999999	60,360001	0,94	58,810001	0,87	66,519997	0,88	46,470001	0,63999999	55,580002	0,38999999	183,92	0,49000001	186,83	0,17	49,990002	0,0099999998	14,15	1,95	33,75	0,029999999	183,92	-0,118923867576441	-0,992903375822976	502,788989
"8750"	-1	0	20,98	0,16	1418,8199	40,310001	1420,0699	40,389999	46,290001	0,47	42,459999	0,28	62,470001	0,75	65,68	0,34999999	68,790001	0,34	57,59	0,25	59,259998	0,23	43,880001	0,23	49,580002	0,039999999	50,029999	0,02	13,5	0,38999999	34,110001	0,090000004	43,880001	0,761312047254269	0,648385662014139	380,051
"3290"	-1	0	31	0	926,84003	0,73000002	926,90002	0,73000002	45,470001	0,68000001	44,709999	0,41999999	64,260002	0,64999998	56,080002	0,23999999	56,43	0,17	52,52	0,14	53,880001	0,050000001	60,34	0,86000001	64,339996	0,039999999	50	0,02	8,79	0,0099999998	36,32	0,090000004	60,34	0,901379522633598	0,433029971453277	8,29499978
"4700"	-0,64999998	0,75999999	22	0	1798,39	7,5	1799,98	7,5300002	32,490002	0,14	35,389999	0,090000004	62,470001	0,55000001	63,639999	0,30000001	69,989998	0,12	46,290001	0,12	55,200001	0,16	43,880001	0,0099999998	47,16	0,090000004	49,970001	0,0099999998	17,139999	0,07	37	0,029999999	43,880001	0,73325534622256	0,679953378722419	1586,795
"4162"	-1	0	29,620001	0,40000001	980,69	37,650002	980,91998	37,709999	42,580002	0,33000001	43,439999	0,18000001	59,23	0,56999999	55,009998	0,25	55,52	0,23999999	50,18	0,13	51,34	0,16	37,290001	0,28	30,440001	0,02	50,009998	0,0099999998	9,3100004	0,36000001	34,18	0,039999999	37,290001	0,506635803937275	0,862160171991743	86,1420011
"14501"	-1,01	0	13,3	0,38	1159,63	63,23	1160,67	63,32	43,09	0,34999999	38,349998	0,22	60,880001	0,54000002	59,810001	0,41	62,900002	0,51999998	52,23	0,12	53,779999	0,11	295,28	0,17	299,76999	0,07	50,009998	0,0099999998	11,03	0,60000002	28,200001	0,050000001	295,28	-0,86802563602212	0,496519380496265	182,15
"6898"	0,63999999	1,9299999	9	0	1797,29	11,99	1799,39	12,03	21,73	0,47	29,790001	0,090000004	59,810001	0,50999999	70,010002	0,23999999	70,970001	0,25999999	36,57	2,6099999	48,25	0,17	34	1,8099999	32,98	0,090000004	49,950001	0,039999999	17,129999	0,12	28,58	0,050000001	34	0,544346250584661	0,838860631734749	1841,071
"10660"	-1	0	24,26	0,36000001	1247,9399	44,900002	1248,89	44,98	40,990002	0,52999997	39,619999	0,31	59,25	0,87	60,919998	0,50999999	64,709999	0,81	56,130001	0,38999999	57,889999	0,2	321,31	1,25	330,89999	0,029999999	50	0,0099999998	11,87	0,43000001	35,82	0,029999999	321,31	-0,486335532925505	0,873772138153916	240,692
"14671"	-1	0	16,07	0,2	1401,92	37,18	1403,42	37,25	45,810001	0,31999999	39,950001	0,19	64,709999	0,46000001	61,59	1,03	65,550003	0,090000004	55,139999	2,4200001	56,91	0,47999999	31,809999	0,63999999	28,91	0,07	50,009998	0,0099999998	13,34	0,36000001	31,6	0,050000001	31,809999	0,483435173278221	0,875380164978312	370,788989
"18067"	-1	0	23,030001	0,079999998	926,32001	0,91000003	926,92999	0,89999998	43,540001	0,36000001	41,709999	0,27000001	64,900002	0,56999999	56,290001	0,079999998	57,959999	0,12	53,580002	0,11	54,950001	0,07	38,389999	0,15000001	36,5	0,23999999	49,990002	0,0099999998	8,79	0,0099999998	32,189999	0,029999999	38,389999	0,594822786751341	0,803856860617217	21,9789989
"12945"	-1,01	0	9	0	1797,6801	7,6599998	1799,71	7,6799998	37,16	0,47	30,82	0,039999999	62,610001	0,93000001	70,980003	0,2	72,480003	0,2	43,57	0,23999999	53,419998	0,1	187,66	0,25999999	195,5	0,1	49,970001	0,0099999998	17,139999	0,079999998	31,700001	0,039999999	187,66	-0,267238376078256	-0,963630453208623	1310,046
"13260"	-1	0	15	0,0099999998	926,65997	0,95999998	927,34998	0,95999998	37,869999	0,23999999	33,849998	0,25999999	55,790001	0,55000001	51,5	0,050000001	52,779999	0,07	47,59	0,090000004	49,040001	0,059999999	143,75999	0,050000001	127,19	0,029999999	50	0,0099999998	8,8000002	0,0099999998	25,67	0,050000001	143,75999	0,796635428343906	-0,604460084957908	49,501
"6725"	-1,01	0	17	0	1501,8101	56,490002	1503,39	56,599998	41,490002	0,52999997	41,599998	0,1	59,209999	0,62	64,510002	0,37	69,470001	0,25	52,630001	0,51999998	59,130001	0,16	192,3	0,55000001	197,78999	0,039999999	49,98	0,0099999998	14,3	0,54000002	32,700001	0,090000004	192,3	-0,305528956192617	-0,95218278546078	465,322989
"6570"	-1,01	0	14,79	0,31999999	926,66998	1,1	926,96997	1,1	38,09	0,31	39,919998	0,17	58,970001	0,44	55,970001	0,23999999	58,459999	0,34999999	54,450001	0,11	55,950001	0,11	279,85001	0,34999999	295,29999	0,0099999998	49,959999	0,0099999998	8,8000002	0,0099999998	29,73	0,07	279,85001	-0,904082624248783	0,427357705595013	15,984
"3082"	89,989998	0	28,200001	0,18000001	5,6700001	4,8600001	4,4400001	5,2399998	45,330002	0,07	43	0,02	58,880001	0,11	54,91	0,34	57,669998	0,28999999	50,740002	0,41	55,799999	0,07	283,14999	0,090000004	290,67999	0,11	50	0,0099999998	0	0,029999999	37,849998	0,15000001	283,14999	-0,935567421469782	0,353148127397533	-1,34099989
"7640"	-1	0	15	0	1149,15	47,619999	1149,83	47,68	41	0,44	41,810001	0,16	59,689999	0,5	61,009998	0,14	64,480003	0,31999999	55,970001	0,11	57,639999	0,090000004	195,34	0,23999999	202,71001	0,12	50,029999	0,0099999998	10,92	0,44999999	30,75	0,02	195,34	-0,386067210718684	-0,922470654713685	176,947
"15142"	-1	0	18	0	1675,3	127,37	1677,16	127,6	44,380001	1,05	38,060001	0,31	63,830002	0,97000003	62,259998	1,25	68,790001	0,46000001	51,310001	4,1399999	55,73	0,62	224,98	0,98000002	223,11	0,079999998	50	0,0099999998	15,96	1,22	36	0,11	224,98	-0,683401200631306	-0,730043011729918	698,545011
"8287"	-1	0	20,639999	0,41	1017,82	104,94	1018,38	105,12	45,009998	0,34	45,860001	0,27000001	64,199997	0,63	60,23	0,23999999	62,400002	0,40000001	55,490002	0,14	57,040001	0,07	182,17	0,16	179,27	0,13	49,990002	0,0099999998	9,6700001	1	34,189999	0,029999999	182,17	0,012740558835888	-0,99991883578646	95,3710011
"20347"	44,98	0	13	0	132,05	12,61	130,78999	12,63	36,580002	0,13	30,549999	0,16	46,619999	0,27000001	34,700001	0,050000001	35,360001	0,090000004	35,080002	0,090000004	36,07	0,039999999	115,22	0,11	123,92	0,02	50,009998	0,0099999998	1,24	0,12	19,16	0,02	115,22	0,82981754476131	-0,55803480393817	-4,014
"18224"	-1	0	22,620001	0,40000001	1391,91	136,64	1393,03	136,87	39,34	0,77999997	38,66	0,44999999	59,990002	0,63999999	62,5	0,62	65,900002	0,79000002	54,900002	0,31	56,57	0,27000001	228,27	0,58999997	196,42	0,34	49,98	0,0099999998	13,25	1,3099999	37,849998	0,059999999	228,27	-0,282676303383173	-0,959215360336575	366,587011
"18208"	-1	0	23,700001	0,37	1662,78	18,57	1664,52	18,610001	45,549999	0,31999999	38,560001	0,14	62,59	0,61000001	63,02	0,20999999	68,639999	0,14	49,630001	0,11	55,139999	0,1	231,56	0,14	225,60001	0,039999999	50,009998	0,0099999998	15,84	0,18000001	38,099998	0	231,56	-0,714472801747082	-0,699663215814348	646,933033
"306"	-1,01	0	13	0	1376,46	51,32	1377,74	51,439999	41,91	0,38	38,459999	0,14	62,759998	0,46000001	55,779999	0,55000001	60,25	0,57999998	48	0,25	49,580002	0,23999999	196,44	0,13	201,39999	0,050000001	49,98	0,0099999998	13,1	0,49000001	24,73	0,11	196,44	-0,364876621837719	-0,931055879545527	344,597989
"538"	-1,01	0	15	0	1634,6	27,34	1636,33	27,379999	42,98	0,31	35,959999	0,14	62,09	0,49000001	66,550003	1,16	71,190002	0,50999999	51,110001	3,27	58,709999	0,66000003	165,71001	0,95999998	157,63	0,079999998	50,029999	0,0099999998	15,57	0,25999999	30,34	0,039999999	165,71001	0,380586232964908	-0,924745434850901	770,693978
"20017"	-1,01	0	15	0	1129	24,25	1129,98	24,280001	44,52	0,31	41,18	0,23999999	63,099998	0,61000001	61,490002	0,20999999	64,919998	0,22	55,84	0,1	57,900002	0,090000004	244,73	0,15000001	237,22	0,039999999	50	0,0099999998	10,73	0,23	29,620001	0,029999999	244,73	-0,840755644118689	-0,541414764189681	162,581011
"9655"	-1	0	29	0	1058,1801	30,940001	1058,7	30,98	48,27	0,38999999	46,27	0,28999999	64,790001	0,69	61,91	0,13	63,689999	0,28999999	56,59	0,15000001	57,98	0,1	42,779999	0,44999999	47,610001	0,079999998	50,009998	0,0099999998	10,05	0,30000001	37,599998	0,0099999998	42,779999	0,738573029112689	0,674173479652906	123,531
"17685"	-1	0	26	0	1034,25	8,6700001	1035	8,6800003	45,68	0,38	42,34	0,22	64,07	0,56999999	56,919998	0,12	58,279999	0,13	50,889999	0,13	52,049999	0,07	231,56	0,23	213,85001	0,07	50,02	0,0099999998	9,8299999	0,079999998	32,75	0,050000001	231,56	-0,557020719287054	-0,830498596196846	111,189
"19545"	89,980003	0	11	0,34999999	7,0700002	4,3099999	3,8900001	4,77	38,32	0,28999999	36,439999	0,050000001	57,98	0,039999999	50,700001	0,46000001	54,049999	0,56	45,919998	0,73000002	50,959999	0,15000001	93,269997	0,2	87,309998	0,0099999998	50	0	0	0	25,66	0,14	93,269997	0,998898079736363	0,0469321456893473	-4,63000022
"10155"	-1	0	33,02	0,1	1165,63	10,96	1166,17	10,98	47,939999	0,5	46,830002	0,27000001	63,720001	0,69999999	63,57	0,18000001	65,720001	0,22	57,689999	0,15000001	59,080002	0,13	357,78	0,23	1,3099999	0,0099999998	49,990002	0,029999999	11,08	0,11	39,310001	0,029999999	357,78	0,0228618194835262	0,999738634448976	184,218
"19073"	-1	0	15	0	1339,51	54,549999	1340,91	54,66	46,209999	1,38	44,919998	0,63	61,650002	1,23	62,84	0,13	66,940002	0,22	56,48	0,16	58,049999	0,13	130,87	1,38	116,6	0,1	50	0,0099999998	12,75	0,51999998	29,75	0,12	130,87	0,894154236839368	-0,44775908783877	311,477011
"2026"	-1,01	0	18,1	0,02	1659,25	158,42	1660,58	158,7	39,669998	0,89999998	38,43	0,56999999	59,060001	0,95999998	62,150002	1,9400001	68,839996	0,95999998	49,189999	4,0100002	57,209999	0,97000003	76,959999	0,70999998	47,150002	0,23	50	0,0099999998	15,81	1,52	33,830002	0,039999999	76,959999	0,733136684542174	0,680081319974684	787,391967
"12340"	-1,01	0	21	0	1461,04	162,62	1462,22	162,89	44,02	0,60000002	40,490002	0,34999999	60,970001	0,69	66,220001	0,50999999	69,199997	0,49000001	57,240002	0,31	58,91	0,25	233,98	0,57999998	232,58	0,0099999998	50,02	0,0099999998	13,91	1,5599999	37,299999	0	233,98	-0,794202557977213	-0,60765310572929	453,718
"1433"	-0,69	0,74000001	14	0,27000001	1725,03	128,34	1726,84	128,58	31,280001	0,92000002	30,26	0,41999999	57,490002	0,52999997	66,660004	0,94999999	68,809998	1,15	48,299999	4,3099999	51,240002	0,52999997	300,70999	1,29	291,92999	0,050000001	49,970001	0,0099999998	16,440001	1,23	31,549999	0,079999998	300,70999	-0,927640895959205	0,373473383447876	1204,655
"13469"	89,980003	0	9	0	3,6300001	0,1	0,050000001	0,23999999	8,21	0,0099999998	5,77	0	4,9000001	0	16,82	0,0099999998	16,799999	0	23,549999	0,07	24,290001	0,19	82,290001	0,079999998	328,91	0,0099999998	50,040001	0,0099999998	0	0	4,8000002	0	82,290001	-0,51638387420112	0,856357223631028	-7,74300011
"16133"	-1	0	29,01	0,090000004	1457,71	175,8	1459,11	176,10001	46,110001	0,5	42,580002	0,25999999	61,34	0,63999999	61,779999	0,80000001	64,43	0,92000002	51,84	0,49000001	52,580002	0,30000001	279,85999	0,25	277,53	0,28999999	50	0,0099999998	13,88	1,6799999	34,970001	0,14	279,85999	-0,991376382117387	0,131045293619572	436,569011
"8571"	-1	0	19	0	930,82001	9,5200005	931,31	9,54	33,34	0,17	31,120001	0,23999999	45,880001	0,69999999	48,34	0,16	47,740002	0,19	42,990002	0,079999998	44,330002	0,1	300,70999	0,090000004	285,78	0,12	49,990002	0,0099999998	8,8400002	0,090000004	26,709999	0,079999998	300,70999	-0,962312978641663	0,271944353016953	37,797
"6215"	40,060001	14,09	13	0	228,42	275,19	227,13	275,81	38,139999	0,22	35,439999	0,23999999	53,419998	0,15000001	49,709999	0,88999999	51,52	0,47999999	49,119999	0,16	50,580002	0,13	301,81	0,28999999	297,12	0,07	50	0,0099999998	2,1600001	2,6199999	26,299999	0,0099999998	301,81	-0,890053735209053	0,4558556223635	-6,31299989
"2128"	-1,01	0	18	0	1007,97	36,310001	1008,52	36,369999	39,779999	0,37	40,029999	0,20999999	60,139999	0,47999999	52,540001	0,51999998	53,990002	0,94999999	47,919998	0,11	49,360001	0,090000004	192,05	0,13	177,5	0,31	50,009998	0,0099999998	9,5699997	0,34999999	27,959999	0,02	192,05	0,0436193873653361	-0,999048221581858	79,9820033
"6534"	-1,01	0	7	0	1582,4	48,23	1583,99	48,34	45,299999	0,30000001	41,240002	0,17	64,510002	0,61000001	64,379997	0,62	68,709999	0,69999999	55,259998	0,23999999	56,970001	0,28999999	255,71001	0,2	263,47	0,11	49,970001	0,02	15,07	0,46000001	28,299999	0	255,71001	-0,993512446418494	-0,113723431233585	550,210011
"4045"	-1	0	32	0	929,01001	42,619999	929,20001	42,68	46,259998	0,31	43,349998	0,19	59,939999	0,61000001	57,240002	0,2	57,48	0,2	53,110001	0,12	54,029999	0,059999999	259	0,14	273,54999	0,11	49,990002	0,0099999998	8,8199997	0,41	36,490002	0,1	259	-0,998081154273159	0,0619193789112781	40,4920011
"6802"	-1,01	0	9	0	929,66998	47,610001	929,82001	47,73	32,48	0,25	39,43	0,12	56,360001	0,5	45,150002	0,63	44,119999	0,80000001	33,959999	0,66000003	37,220001	0,27000001	29,610001	0,11	44,310001	0,079999998	50,009998	0,0099999998	8,8199997	0,46000001	16,440001	0,079999998	29,610001	0,698540199228323	0,715570814149134	36,0039989
